LC_Class_I NDVI_0 NDVI_1 NDVI_2 NDVI_3 NDVI_4 NDVI_5
10.0 0.6329911947250366 0.5956785678863525 0.6645474433898926 0.5258547067642212 0.4402676224708557 0.6390547752380371
10.0 0.46900197863578796 0.5117673873901367 0.6737873554229736 0.6013863682746887 0.4616340398788452 0.4199822247028351
10.0 0.37395140528678894 0.23918992280960083 0.7121354937553406 0.4768846035003662 0.28618064522743225 0.49683666229248047
10.0 0.6455514430999756 0.5776426196098328 0.6788083910942078 0.5328724980354309 0.35861319303512573 0.6575018763542175
10.0 0.4578678011894226 0.43137720227241516 0.6765012145042419 0.4528457522392273 0.3146325349807739 0.39609086513519287
10.0 0.18512943387031555 0.40784135460853577 0.41090425848960876 0.2205645591020584 0.1858079731464386 0.18407347798347473
10.0 0.3598574697971344 0.07403935492038727 0.5679579973220825 0.2132405936717987 0.28795212507247925 0.7759801149368286
10.0 0.6267139315605164 0.698613703250885 0.5851781964302063 0.38969069719314575 0.31956368684768677 0.5795047879219055
10.0 0.30671149492263794 0.1701975166797638 0.5604026317596436 0.3588113784790039 0.2260536551475525 0.6756073832511902
10.0 0.38389483094215393 0.3453691899776459 0.532879114151001 0.47745269536972046 0.4338938295841217 0.40292584896087646
10.0 0.47183671593666077 0.5169325470924377 0.4630049467086792 0.32203519344329834 0.2594447135925293 0.2099967747926712
10.0 0.3945654332637787 0.28411880135536194 0.39151671528816223 0.2531045377254486 0.45502403378486633 0.5292208194732666
10.0 0.5034253597259521 0.6225531697273254 0.6977128982543945 0.46313798427581787 0.38132399320602417 0.4763273000717163
10.0 0.37382030487060547 0.3782837986946106 0.5374325513839722 0.5562402606010437 0.2369578778743744 0.3864578604698181
10.0 0.5095836520195007 0.5822054743766785 0.6078529953956604 0.30564871430397034 0.24210524559020996 0.36557382345199585
10.0 0.4237702190876007 0.5429539680480957 0.545888364315033 0.4745369553565979 0.347598671913147 0.43119779229164124
10.0 0.5136268138885498 0.4544304311275482 0.5599520802497864 0.4840085208415985 0.3771781921386719 0.61031174659729
10.0 0.42560508847236633 0.3262709975242615 0.5034565925598145 0.38844025135040283 0.26418444514274597 0.35277360677719116
10.0 0.41281288862228394 0.3523487448692322 0.37725701928138733 0.24439437687397003 0.2547425329685211 0.31510594487190247
10.0 0.4906255304813385 0.6088846325874329 0.70932936668396 0.565283477306366 0.36765599250793457 0.4817131757736206
10.0 0.6855724453926086 0.4824884235858917 0.6527850031852722 0.3737321197986603 0.3325061798095703 0.4910088777542114
10.0 0.19749745726585388 0.2856365442276001 0.22763794660568237 0.16739130020141602 0.16747787594795227 0.1127987653017044
10.0 0.46017616987228394 0.47249504923820496 0.4608380198478699 0.3889414966106415 0.4335259795188904 0.42868301272392273
10.0 0.3919956684112549 0.4567619264125824 0.6235465407371521 0.4442199170589447 0.2893226444721222 0.3552168607711792
10.0 0.6185253262519836 0.649979293346405 0.4635036289691925 0.32766297459602356 0.2532833218574524 0.3070976734161377
10.0 0.3699788451194763 0.3881138563156128 0.38894471526145935 0.25166764855384827 0.3007195293903351 0.278938889503479
10.0 0.48704367876052856 0.45121923089027405 0.5528596043586731 0.6168561577796936 0.4063830077648163 0.5516817569732666
10.0 0.5900978446006775 0.614961564540863 0.5288394689559937 0.411344975233078 0.2955898940563202 0.3701391816139221
10.0 0.6610298156738281 0.4361398220062256 0.4546300768852234 0.3017484247684479 0.38455304503440857 0.4557078182697296
10.0 0.4969862997531891 0.5128887891769409 0.5471999645233154 0.36873504519462585 0.36144575476646423 0.3687193691730499
10.0 0.4626605808734894 0.5005347728729248 0.49125245213508606 0.3574124276638031 0.2532545328140259 0.3329439163208008
10.0 0.5739808082580566 0.6830697655677795 0.3310970962047577 0.431558221578598 0.6545063853263855 0.8170586228370667
10.0 0.4660925269126892 0.5952509641647339 0.6507680416107178 0.36139580607414246 0.36734557151794434 0.43772244453430176
10.0 0.6153846979141235 0.5844355225563049 0.5944436192512512 0.5061835050582886 0.30666759610176086 0.41734105348587036
10.0 0.582017183303833 0.4817483723163605 0.4813534915447235 0.3637426495552063 0.3476111888885498 0.36362582445144653
10.0 0.34191998839378357 0.5503349900245667 0.5187557935714722 0.38175898790359497 0.2835472524166107 0.35425499081611633
10.0 0.3004818856716156 0.17311282455921173 0.6375751495361328 0.3636329770088196 0.2623521387577057 0.6241466403007507
10.0 0.43960827589035034 0.45815256237983704 0.35426390171051025 0.28936174511909485 0.2763911783695221 0.27741876244544983
10.0 0.727280855178833 0.7450870275497437 0.7064549922943115 0.5731707811355591 0.4042339026927948 0.47358113527297974
10.0 0.5651694536209106 0.5235254764556885 0.30240359902381897 0.2460417002439499 0.1993108093738556 0.23339705169200897
10.0 0.4327772557735443 0.5696335434913635 0.5743395090103149 0.4551006853580475 0.3140312135219574 0.6177194118499756
10.0 0.6141219735145569 0.34060606360435486 0.4678422808647156 0.348416268825531 0.29185208678245544 0.3255671262741089
10.0 0.41108787059783936 0.501165509223938 0.47338536381721497 0.33466824889183044 0.24930362403392792 0.2808276414871216
10.0 0.44992536306381226 0.2496863603591919 0.416266530752182 0.2931140065193176 0.204574316740036 0.2305283546447754
10.0 0.46141308546066284 0.4495939016342163 0.4154442250728607 0.3104150593280792 0.24406957626342773 0.5244628190994263
10.0 0.47150254249572754 0.4843238592147827 0.6206952333450317 0.48398202657699585 0.3743801712989807 0.48213163018226624
10.0 0.534639835357666 0.5167078375816345 0.5324155688285828 0.444071888923645 0.3850100338459015 0.44625774025917053
10.0 0.5569430589675903 0.5848193168640137 0.6303751468658447 0.5077340602874756 0.4407057762145996 0.294486939907074
10.0 0.7357001304626465 0.6532589793205261 0.6663416624069214 0.5088738799095154 0.3983471095561981 0.6063412427902222
10.0 0.5702479481697083 0.4779740571975708 0.6369359493255615 0.42738136649131775 0.3086419701576233 0.39892321825027466
10.0 0.37911906838417053 0.43189749121665955 0.43655964732170105 0.31172603368759155 0.19632631540298462 0.26126888394355774
10.0 0.5232682824134827 0.6569681167602539 0.6404263377189636 0.5142563581466675 0.569926381111145 0.7680866718292236
10.0 0.35757574439048767 0.6038554906845093 0.4847866892814636 0.3984290659427643 0.22498728334903717 0.25323808193206787
10.0 0.37079373002052307 0.5820105671882629 0.4920925796031952 0.37606433033943176 0.3040246367454529 0.45156922936439514
10.0 0.5559423565864563 0.15891292691230774 0.5381062626838684 0.320229709148407 0.14796751737594604 0.6411959528923035
10.0 0.5670046210289001 0.39029228687286377 0.6399182677268982 0.4766017198562622 0.34055718779563904 0.4478279650211334
10.0 0.43600696325302124 0.5967177152633667 0.4777330756187439 0.3510502874851227 0.22941549122333527 0.4628377854824066
10.0 0.6265560388565063 0.6136511564254761 0.545287013053894 0.3280703127384186 0.2368420958518982 0.2154018133878708
10.0 0.6910592317581177 0.5806342959403992 0.6601173877716064 0.5941677093505859 0.4549786150455475 0.5645115971565247
10.0 0.4462658762931824 0.4283590316772461 0.4866059720516205 0.4764460027217865 0.3300715386867523 0.3294694125652313
10.0 0.5208941102027893 0.6940535306930542 0.6168795228004456 0.6521992087364197 0.45603567361831665 0.4667297601699829
10.0 0.7849999666213989 0.6092301607131958 0.8030150532722473 0.7405405044555664 0.5449793934822083 0.6859008073806763
10.0 0.6139683127403259 0.7200104594230652 0.6900897026062012 0.5948484539985657 0.37285491824150085 0.47546958923339844
10.0 0.5648929476737976 0.46822497248649597 0.507230818271637 0.3596837818622589 0.35055747628211975 0.4468853175640106
10.0 0.26982930302619934 0.18371960520744324 0.6489654183387756 0.33466097712516785 0.2428198903799057 0.640204668045044
10.0 0.43752923607826233 0.24997533857822418 0.48853933811187744 0.353656530380249 0.23060108721256256 0.2576661705970764
10.0 0.5235803127288818 0.4913657605648041 0.6864141225814819 0.5297764539718628 0.4450312554836273 0.4414060115814209
10.0 0.5467561483383179 0.37865281105041504 0.3835962116718292 0.259895384311676 0.17366456985473633 0.18535467982292175
10.0 0.6467809677124023 0.20226630568504333 0.6214684247970581 0.5752565860748291 0.23612037301063538 0.5037878751754761
10.0 0.4645490348339081 0.3203187584877014 0.387283056974411 0.27232876420021057 0.1981837898492813 0.2111959457397461
10.0 0.1983632892370224 0.28876179456710815 0.21872049570083618 0.09321568161249161 0.0874684676527977 0.07486632466316223
10.0 0.43533486127853394 0.516481876373291 0.7083786129951477 0.5188513994216919 0.4921738803386688 0.5486475229263306
10.0 0.4790228009223938 0.4318862557411194 0.520648181438446 0.4600212574005127 0.3179824948310852 0.4140271246433258
10.0 0.7555675506591797 0.5537662506103516 0.7668061852455139 0.6828141808509827 0.5603426694869995 0.5870530605316162
10.0 0.3964911997318268 0.3566712737083435 0.5642370581626892 0.43424317240715027 0.43957215547561646 0.495071142911911
10.0 0.4685176908969879 0.4744386374950409 0.626844048500061 0.42008545994758606 0.30170193314552307 0.48805609345436096
10.0 0.4529472291469574 0.5566806197166443 0.47989779710769653 0.43508589267730713 0.4248490631580353 0.48060786724090576
10.0 0.4942633807659149 0.5699065327644348 0.5433416366577148 0.42602401971817017 0.3479881286621094 0.5532532930374146
10.0 0.5048571825027466 0.5233379006385803 0.8115562796592712 0.7434354424476624 0.6743515729904175 0.6128705739974976
11.0 0.5539518594741821 0.6794401407241821 0.5269109010696411 0.7115183472633362 0.6254128217697144 0.7565304040908813
11.0 0.3926147520542145 0.23116526007652283 0.3700583279132843 0.37904268503189087 0.33142149448394775 0.17149047553539276
11.0 0.6133264899253845 0.14659945666790009 0.581087052822113 0.6204443573951721 0.1840239018201828 0.5385156869888306
11.0 0.5624843835830688 0.6675953269004822 0.454489141702652 0.522776186466217 0.5693883299827576 0.6928201913833618
11.0 0.4228602945804596 0.528849184513092 0.5998517274856567 0.6420314908027649 0.629013180732727 0.6396011710166931
11.0 0.3780534863471985 0.6390813589096069 0.6522872447967529 0.7215499877929688 0.6334661245346069 0.5277166366577148
11.0 0.49625295400619507 0.5121054649353027 0.6424679756164551 0.3825981318950653 0.3393303155899048 0.5048943161964417
11.0 0.6668581366539001 0.6878317594528198 0.5596795678138733 0.6917961239814758 0.4462132155895233 0.5523279905319214
11.0 0.5780034065246582 0.6214953064918518 0.586889922618866 0.5967534780502319 0.5290166735649109 0.6099161505699158
11.0 0.533245325088501 0.6265984773635864 0.2760736048221588 0.5106330513954163 0.6511055827140808 0.7097747921943665
11.0 0.4353741705417633 0.32614555954933167 0.5979325771331787 0.4837194085121155 0.3439309298992157 0.5028353929519653
11.0 0.5293061137199402 0.6032983064651489 0.6664689779281616 0.6268505454063416 0.6313658952713013 0.6980708241462708
11.0 0.671833872795105 0.6934283971786499 0.6799999475479126 0.26224222779273987 0.49105775356292725 0.47233644127845764
11.0 0.5639731884002686 0.5542492866516113 0.5816857814788818 0.5806143283843994 0.5094137787818909 0.5929701924324036
11.0 0.49885475635528564 0.5616961121559143 0.4652153551578522 0.46784624457359314 0.31978875398635864 0.40280553698539734
11.0 0.49306821823120117 0.5953624844551086 0.5462201833724976 0.47169816493988037 0.6528263688087463 0.7191358208656311
11.0 0.5158562064170837 0.6400346755981445 0.6255201697349548 0.23465703427791595 0.5543252825737 0.4961436986923218
11.0 0.5666922926902771 0.6490600109100342 0.6896551251411438 0.6208310127258301 0.4553848206996918 0.6795694828033447
11.0 0.5652174353599548 0.6229191422462463 0.7394245862960815 0.6884183883666992 0.5775425434112549 0.7516094446182251
11.0 0.5562855005264282 0.6443777680397034 0.6888888478279114 0.6852861642837524 0.6689369082450867 0.6134727001190186
11.0 0.575757622718811 0.545708179473877 0.5582783222198486 0.6602564454078674 0.5838602781295776 0.5310987830162048
11.0 0.44115978479385376 0.6032652854919434 0.5403462648391724 0.6327723860740662 0.40304043889045715 0.525382399559021
11.0 0.5647352337837219 0.20829015970230103 0.36830782890319824 0.2649531364440918 0.2503824234008789 0.4268288314342499
11.0 0.4717574417591095 0.6226441860198975 0.5999668836593628 0.6247058510780334 0.46720266342163086 0.568572461605072
11.0 0.0 0.1497347205877304 -0.16724134981632233 -0.13563501834869385 0.061170224100351334 0.01846150867640972
11.0 0.33644264936447144 0.2609758973121643 0.204951211810112 0.20599253475666046 0.07232706248760223 0.0729743242263794
11.0 0.5447741746902466 0.6683865189552307 0.7822097539901733 0.7792654633522034 0.6716418266296387 0.8056970834732056
11.0 0.4223979711532593 0.3276144862174988 0.6558824777603149 0.4585467278957367 0.2774868905544281 0.4576857089996338
